timestamp,service,anomaly_score,severity,action,escalate_to_human
2026-05-05 03:52:53.698785,search,0.7391585625833454,LOW,Monitor,False
2026-05-05 03:52:53.698785,recommendation,0.8114921475493425,LOW,Monitor,False
2026-05-05 04:02:53.698785,auth,0.6285234094922132,LOW,Monitor,False
2026-05-05 04:02:53.698785,payments,0.5333062764665298,LOW,Monitor,False
2026-05-05 04:02:53.698785,search,0.4614477684456115,LOW,Monitor,False
2026-05-05 04:02:53.698785,recommendation,0.7416896960591413,LOW,Monitor,False
2026-05-05 04:12:53.698785,search,0.8984215108093117,LOW,Monitor,False
2026-05-05 04:12:53.698785,recommendation,3.7797018817321373,HIGH,Scale up + restart service,True
2026-05-05 04:12:53.698785,auth,0.8617093178170097,LOW,Monitor,False
2026-05-05 04:12:53.698785,payments,0.8581049028824332,LOW,Monitor,False
2026-05-05 04:22:53.698785,auth,0.6889614139062882,LOW,Monitor,False
2026-05-05 04:22:53.698785,payments,0.6374969440969213,LOW,Monitor,False
2026-05-05 04:22:53.698785,search,0.665934159638837,LOW,Monitor,False
2026-05-05 04:22:53.698785,recommendation,1.0240239343378605,LOW,Monitor,False
2026-05-05 04:32:53.698785,auth,0.6842285522408353,LOW,Monitor,False
2026-05-05 04:32:53.698785,payments,0.6686212584244768,LOW,Monitor,False
2026-05-05 04:32:53.698785,search,0.6781212328821051,LOW,Monitor,False
2026-05-05 04:32:53.698785,recommendation,0.5659953791345382,LOW,Monitor,False
2026-05-05 04:42:53.698785,auth,0.751786555970747,LOW,Monitor,False
2026-05-05 04:42:53.698785,payments,0.8677608216613666,LOW,Monitor,False
2026-05-05 04:42:53.698785,search,0.6995167489394256,LOW,Monitor,False
2026-05-05 04:42:53.698785,recommendation,0.9218501271145785,LOW,Monitor,False
2026-05-05 04:52:53.698785,auth,0.6603789434489475,LOW,Monitor,False
2026-05-05 04:52:53.698785,payments,0.7868322245370933,LOW,Monitor,False
2026-05-05 04:52:53.698785,search,0.6933769676609854,LOW,Monitor,False
2026-05-05 04:52:53.698785,recommendation,0.8143444087598934,LOW,Monitor,False
2026-05-05 05:02:53.698785,auth,0.6710974458040171,LOW,Monitor,False
2026-05-05 05:02:53.698785,payments,0.9953250944227136,LOW,Monitor,False
2026-05-05 05:02:53.698785,search,0.6318065083502709,LOW,Monitor,False
2026-05-05 05:02:53.698785,recommendation,0.79681048306237,LOW,Monitor,False
2026-05-05 05:12:53.698785,search,0.7911661099574355,LOW,Monitor,False
2026-05-05 05:12:53.698785,recommendation,0.5698086258020956,LOW,Monitor,False
2026-05-05 05:12:53.698785,auth,0.9642245712595652,LOW,Monitor,False
2026-05-05 05:12:53.698785,payments,0.6187619496702736,LOW,Monitor,False
2026-05-05 05:22:53.698785,auth,0.5236795472667242,LOW,Monitor,False
2026-05-05 05:22:53.698785,payments,0.6839262331683922,LOW,Monitor,False
2026-05-05 05:22:53.698785,search,0.5928081566620786,LOW,Monitor,False
2026-05-05 05:22:53.698785,recommendation,0.7331197096605336,LOW,Monitor,False
2026-05-05 05:32:53.698785,auth,0.6789843811167271,LOW,Monitor,False
2026-05-05 05:32:53.698785,payments,0.7693048684358019,LOW,Monitor,False
2026-05-05 05:32:53.698785,search,0.8057142080680892,LOW,Monitor,False
2026-05-05 05:32:53.698785,recommendation,0.7560589565959821,LOW,Monitor,False
2026-05-05 05:42:53.698785,auth,0.8131255716462261,LOW,Monitor,False
2026-05-05 05:42:53.698785,payments,0.7618829895912456,LOW,Monitor,False
2026-05-05 05:42:53.698785,search,0.5942519594343624,LOW,Monitor,False
2026-05-05 05:42:53.698785,recommendation,0.5611315658947024,LOW,Monitor,False
2026-05-05 05:52:53.698785,auth,0.8443086907153308,LOW,Monitor,False
2026-05-05 05:52:53.698785,payments,0.43043733577492327,LOW,Monitor,False
2026-05-05 05:52:53.698785,search,0.6504743494992081,LOW,Monitor,False
2026-05-05 05:52:53.698785,recommendation,0.5614827854537074,LOW,Monitor,False
2026-05-05 06:02:53.698785,search,2.805382348812032,MEDIUM,Investigate latency + check logs,False
2026-05-05 06:02:53.698785,recommendation,0.4883323635353649,LOW,Monitor,False
2026-05-05 06:02:53.698785,auth,0.6001195552021181,LOW,Monitor,False
2026-05-05 06:02:53.698785,payments,0.8520027967881223,LOW,Monitor,False
2026-05-05 06:12:53.698785,auth,0.8776208850389076,LOW,Monitor,False
2026-05-05 06:12:53.698785,payments,0.963969797652215,LOW,Monitor,False
2026-05-05 06:12:53.698785,search,0.7579487118843331,LOW,Monitor,False
2026-05-05 06:12:53.698785,recommendation,0.4092223318070662,LOW,Monitor,False
2026-05-05 06:22:53.698785,auth,0.5919510198963753,LOW,Monitor,False
2026-05-05 06:22:53.698785,payments,0.694858957499044,LOW,Monitor,False
2026-05-05 06:22:53.698785,search,0.7826520395615958,LOW,Monitor,False
2026-05-05 06:22:53.698785,recommendation,0.8753652738961362,LOW,Monitor,False
2026-05-05 06:32:53.698785,auth,0.5753332024417669,LOW,Monitor,False
2026-05-05 06:32:53.698785,payments,0.8436407480906845,LOW,Monitor,False
2026-05-05 06:32:53.698785,search,0.730652138550738,LOW,Monitor,False
2026-05-05 06:32:53.698785,recommendation,0.7322678956075475,LOW,Monitor,False
2026-05-05 06:42:53.698785,auth,0.6062693597954659,LOW,Monitor,False
2026-05-05 06:42:53.698785,payments,0.8676145825609065,LOW,Monitor,False
2026-05-05 06:42:53.698785,search,0.9543420137921097,LOW,Monitor,False
2026-05-05 06:42:53.698785,recommendation,0.6150697479857281,LOW,Monitor,False
2026-05-05 06:52:53.698785,auth,0.7230681474050671,LOW,Monitor,False
2026-05-05 06:52:53.698785,payments,0.966757534962198,LOW,Monitor,False
2026-05-05 06:52:53.698785,search,0.5603829773952332,LOW,Monitor,False
2026-05-05 06:52:53.698785,recommendation,0.6763261357730098,LOW,Monitor,False
2026-05-05 07:02:53.698785,auth,0.4840223071023405,LOW,Monitor,False
2026-05-05 07:02:53.698785,payments,0.798522573297632,LOW,Monitor,False
2026-05-05 07:02:53.698785,search,0.6417606844758801,LOW,Monitor,False
2026-05-05 07:02:53.698785,recommendation,0.7899560566597083,LOW,Monitor,False
2026-05-05 07:12:53.698785,auth,0.8676566234317389,LOW,Monitor,False
2026-05-05 07:12:53.698785,payments,0.7867760598386613,LOW,Monitor,False
2026-05-05 07:12:53.698785,search,0.6544554006888568,LOW,Monitor,False
2026-05-05 07:12:53.698785,recommendation,0.9302236851557593,LOW,Monitor,False
2026-05-05 07:22:53.698785,auth,0.9034302698282435,LOW,Monitor,False
2026-05-05 07:22:53.698785,payments,0.7527365093595315,LOW,Monitor,False
2026-05-05 07:22:53.698785,search,0.8305122527809008,LOW,Monitor,False
2026-05-05 07:22:53.698785,recommendation,0.7674945252786773,LOW,Monitor,False
2026-05-05 07:32:53.698785,auth,1.0179661390908648,LOW,Monitor,False
2026-05-05 07:32:53.698785,payments,0.5823725808914786,LOW,Monitor,False
2026-05-05 07:32:53.698785,search,0.7026535701147393,LOW,Monitor,False
2026-05-05 07:32:53.698785,recommendation,0.7750265263981504,LOW,Monitor,False
2026-05-05 07:42:53.698785,auth,0.8702011542153162,LOW,Monitor,False
2026-05-05 07:42:53.698785,payments,0.46432688999296057,LOW,Monitor,False
2026-05-05 07:42:53.698785,search,0.7883561232301797,LOW,Monitor,False
2026-05-05 07:42:53.698785,recommendation,3.6798313421573283,HIGH,Scale up + restart service,True
2026-05-05 07:52:53.698785,search,0.8346145152247773,LOW,Monitor,False
2026-05-05 07:52:53.698785,recommendation,0.6018128126819697,LOW,Monitor,False
2026-05-05 07:52:53.698785,auth,0.5883232316872418,LOW,Monitor,False
2026-05-05 07:52:53.698785,payments,0.5509271388980836,LOW,Monitor,False
2026-05-05 08:02:53.698785,auth,0.4745413724306409,LOW,Monitor,False
2026-05-05 08:02:53.698785,payments,0.6935615994504878,LOW,Monitor,False
2026-05-05 08:02:53.698785,search,0.6444372122642119,LOW,Monitor,False
2026-05-05 08:02:53.698785,recommendation,0.6842355201090582,LOW,Monitor,False
2026-05-05 08:12:53.698785,auth,0.6649346325166997,LOW,Monitor,False
2026-05-05 08:12:53.698785,payments,0.5245535089546813,LOW,Monitor,False
2026-05-05 08:12:53.698785,search,0.5476476576446412,LOW,Monitor,False
2026-05-05 08:12:53.698785,recommendation,0.7395320507234301,LOW,Monitor,False
2026-05-05 08:22:53.698785,auth,0.7053808813406479,LOW,Monitor,False
2026-05-05 08:22:53.698785,payments,0.8713239032795754,LOW,Monitor,False
2026-05-05 08:22:53.698785,search,0.7761598127978191,LOW,Monitor,False
2026-05-05 08:22:53.698785,recommendation,0.8504140813533931,LOW,Monitor,False
2026-05-05 08:32:53.698785,auth,2.2113042146766704,MEDIUM,Investigate latency + check logs,False
2026-05-05 08:32:53.698785,payments,0.5011122879896462,LOW,Monitor,False
2026-05-05 08:32:53.698785,search,0.7375948207921424,LOW,Monitor,False
2026-05-05 08:32:53.698785,recommendation,0.6625722212402195,LOW,Monitor,False
2026-05-05 08:42:53.698785,auth,0.6920515591595007,LOW,Monitor,False
2026-05-05 08:42:53.698785,payments,0.5009684724947554,LOW,Monitor,False
2026-05-05 08:42:53.698785,search,0.5100338594178784,LOW,Monitor,False
2026-05-05 08:42:53.698785,recommendation,0.5432480154809013,LOW,Monitor,False
2026-05-05 08:52:53.698785,search,0.8602260536540585,LOW,Monitor,False
2026-05-05 08:52:53.698785,recommendation,0.9042955935888237,LOW,Monitor,False
2026-05-05 08:52:53.698785,auth,0.9744457984840631,LOW,Monitor,False
2026-05-05 08:52:53.698785,payments,0.5470092723023492,LOW,Monitor,False
2026-05-05 09:02:53.698785,auth,0.9211934898353316,LOW,Monitor,False
2026-05-05 09:02:53.698785,payments,0.5987635362980068,LOW,Monitor,False
2026-05-05 09:02:53.698785,search,0.7511405522673853,LOW,Monitor,False
2026-05-05 09:02:53.698785,recommendation,0.7608041671996297,LOW,Monitor,False
2026-05-05 09:12:53.698785,auth,0.5286322696833002,LOW,Monitor,False
2026-05-05 09:12:53.698785,payments,0.4560983574845596,LOW,Monitor,False
2026-05-05 09:12:53.698785,search,0.5203352285261549,LOW,Monitor,False
2026-05-05 09:12:53.698785,recommendation,0.7299927594201749,LOW,Monitor,False
2026-05-05 09:22:53.698785,auth,0.5311409136317096,LOW,Monitor,False
2026-05-05 09:22:53.698785,payments,0.9154780976410108,LOW,Monitor,False
2026-05-05 09:22:53.698785,search,0.9123690655891151,LOW,Monitor,False
2026-05-05 09:22:53.698785,recommendation,0.7678202353107331,LOW,Monitor,False
2026-05-05 09:32:53.698785,auth,0.6131422923839415,LOW,Monitor,False
2026-05-05 09:32:53.698785,payments,0.8437080701401862,LOW,Monitor,False
2026-05-05 09:32:53.698785,search,0.9936006057217465,LOW,Monitor,False
2026-05-05 09:32:53.698785,recommendation,0.6541212644775884,LOW,Monitor,False
2026-05-05 09:42:53.698785,search,0.9559093154349781,LOW,Monitor,False
2026-05-05 09:42:53.698785,recommendation,0.7413693111802842,LOW,Monitor,False
2026-05-05 09:42:53.698785,auth,0.83295036148254,LOW,Monitor,False
2026-05-05 09:42:53.698785,payments,0.4757930670040117,LOW,Monitor,False
2026-05-05 09:52:53.698785,auth,0.7515143707384606,LOW,Monitor,False
2026-05-05 09:52:53.698785,payments,0.7404020576112416,LOW,Monitor,False
2026-05-05 09:52:53.698785,search,0.8890526337006005,LOW,Monitor,False
2026-05-05 09:52:53.698785,recommendation,0.6786725761502379,LOW,Monitor,False
2026-05-05 10:02:53.698785,auth,0.8989652500139134,LOW,Monitor,False
2026-05-05 10:02:53.698785,payments,0.8469591455619092,LOW,Monitor,False
2026-05-05 10:02:53.698785,search,0.7465655764589005,LOW,Monitor,False
2026-05-05 10:02:53.698785,recommendation,0.7566480744595422,LOW,Monitor,False
2026-05-05 10:12:53.698785,auth,0.6707844151435267,LOW,Monitor,False
2026-05-05 10:12:53.698785,payments,0.6442176450007923,LOW,Monitor,False
2026-05-05 10:12:53.698785,search,0.9127234871933401,LOW,Monitor,False
2026-05-05 10:12:53.698785,recommendation,0.5777732648768255,LOW,Monitor,False
2026-05-05 10:22:53.698785,auth,0.7201377723088858,LOW,Monitor,False
2026-05-05 10:22:53.698785,payments,0.7625045636681403,LOW,Monitor,False
2026-05-05 10:22:53.698785,search,3.460690911776333,HIGH,Scale up + restart service,True
2026-05-05 10:22:53.698785,recommendation,0.3996913931782265,LOW,Monitor,False
2026-05-05 10:32:53.698785,auth,0.5703641017360614,LOW,Monitor,False
2026-05-05 10:32:53.698785,payments,0.5278553330021136,LOW,Monitor,False
2026-05-05 10:32:53.698785,search,0.7346914670625011,LOW,Monitor,False
2026-05-05 10:32:53.698785,recommendation,0.8600250744867104,LOW,Monitor,False
2026-05-05 10:42:53.698785,search,0.7687743937945821,LOW,Monitor,False
2026-05-05 10:42:53.698785,recommendation,0.6606268765233443,LOW,Monitor,False
2026-05-05 10:42:53.698785,auth,0.8376017623810235,LOW,Monitor,False
2026-05-05 10:42:53.698785,payments,0.6749904197926555,LOW,Monitor,False
2026-05-05 10:52:53.698785,auth,0.8117928358161599,LOW,Monitor,False
2026-05-05 10:52:53.698785,payments,0.5761395036784924,LOW,Monitor,False
2026-05-05 10:52:53.698785,search,0.8624675731253003,LOW,Monitor,False
2026-05-05 10:52:53.698785,recommendation,0.7460373873561539,LOW,Monitor,False
2026-05-05 11:02:53.698785,auth,0.854104144570283,LOW,Monitor,False
2026-05-05 11:02:53.698785,payments,0.8287519272089793,LOW,Monitor,False
2026-05-05 11:02:53.698785,search,0.6456446107886404,LOW,Monitor,False
2026-05-05 11:02:53.698785,recommendation,0.7150399677779734,LOW,Monitor,False
2026-05-05 11:12:53.698785,auth,0.7045665388511516,LOW,Monitor,False
2026-05-05 11:12:53.698785,payments,0.8606885862674202,LOW,Monitor,False
2026-05-05 11:12:53.698785,search,0.8601625171449993,LOW,Monitor,False
2026-05-05 11:12:53.698785,recommendation,0.7431232925457064,LOW,Monitor,False
2026-05-05 11:22:53.698785,payments,0.6880619807916557,LOW,Monitor,False
2026-05-05 11:22:53.698785,auth,0.6528439225361143,LOW,Monitor,False
2026-05-05 11:22:53.698785,recommendation,0.46918186018732355,LOW,Monitor,False
2026-05-05 11:22:53.698785,search,0.5469947129468503,LOW,Monitor,False
2026-05-05 11:32:53.698785,auth,0.8652258234682495,LOW,Monitor,False
2026-05-05 11:32:53.698785,payments,0.8341302693154191,LOW,Monitor,False
2026-05-05 11:32:53.698785,search,0.6210421690436412,LOW,Monitor,False
2026-05-05 11:32:53.698785,recommendation,0.6469543453356383,LOW,Monitor,False
2026-05-05 11:42:53.698785,auth,0.7894678218336628,LOW,Monitor,False
2026-05-05 11:42:53.698785,payments,0.6174843338726834,LOW,Monitor,False
2026-05-05 11:42:53.698785,search,0.653294665549603,LOW,Monitor,False
2026-05-05 11:42:53.698785,recommendation,4.445492962257751,HIGH,Scale up + restart service,True
2026-05-05 11:52:53.698785,auth,0.49782119354162296,LOW,Monitor,False
2026-05-05 11:52:53.698785,payments,0.8215491464807229,LOW,Monitor,False
2026-05-05 11:52:53.698785,search,0.9028988439022165,LOW,Monitor,False
2026-05-05 11:52:53.698785,recommendation,0.8083482801304553,LOW,Monitor,False
2026-05-05 12:02:53.698785,auth,0.6230184125223729,LOW,Monitor,False
2026-05-05 12:02:53.698785,payments,0.8179806517203669,LOW,Monitor,False
2026-05-05 12:02:53.698785,search,0.8415163667748129,LOW,Monitor,False
2026-05-05 12:02:53.698785,recommendation,0.7343458514467155,LOW,Monitor,False
2026-05-05 12:12:53.698785,search,0.5412313199876928,LOW,Monitor,False
2026-05-05 12:12:53.698785,recommendation,0.5749465470439331,LOW,Monitor,False
2026-05-05 12:12:53.698785,auth,0.7970330528293397,LOW,Monitor,False
2026-05-05 12:12:53.698785,payments,0.554878412768488,LOW,Monitor,False
2026-05-05 12:22:53.698785,auth,0.9796189614102884,LOW,Monitor,False
2026-05-05 12:22:53.698785,payments,0.4880890560471538,LOW,Monitor,False
2026-05-05 12:22:53.698785,search,0.5645535349783655,LOW,Monitor,False
2026-05-05 12:22:53.698785,recommendation,0.7166296239336879,LOW,Monitor,False
2026-05-05 12:32:53.698785,search,0.6287866366894103,LOW,Monitor,False
2026-05-05 12:32:53.698785,recommendation,0.6372232123216572,LOW,Monitor,False
2026-05-05 12:32:53.698785,auth,0.6847862170576624,LOW,Monitor,False
2026-05-05 12:32:53.698785,payments,0.6896320269090006,LOW,Monitor,False
2026-05-05 12:42:53.698785,auth,0.6515071507007799,LOW,Monitor,False
2026-05-05 12:42:53.698785,payments,0.6114725553519598,LOW,Monitor,False
2026-05-05 12:42:53.698785,search,0.5261666439168378,LOW,Monitor,False
2026-05-05 12:42:53.698785,recommendation,0.8344065811783371,LOW,Monitor,False
2026-05-05 12:52:53.698785,auth,0.7052937280051174,LOW,Monitor,False
2026-05-05 12:52:53.698785,payments,0.5783759230009671,LOW,Monitor,False
2026-05-05 12:52:53.698785,search,0.8137915962777115,LOW,Monitor,False
2026-05-05 12:52:53.698785,recommendation,0.6089845735135366,LOW,Monitor,False
2026-05-05 13:02:53.698785,auth,0.49089172701687867,LOW,Monitor,False
2026-05-05 13:02:53.698785,payments,0.8452175930688623,LOW,Monitor,False
2026-05-05 13:02:53.698785,search,0.8343548098359364,LOW,Monitor,False
2026-05-05 13:02:53.698785,recommendation,0.5897283253267358,LOW,Monitor,False
2026-05-05 13:12:53.698785,auth,0.7271120611467566,LOW,Monitor,False
2026-05-05 13:12:53.698785,payments,0.7097587257414288,LOW,Monitor,False
2026-05-05 13:12:53.698785,search,0.6952047381766714,LOW,Monitor,False
2026-05-05 13:12:53.698785,recommendation,0.7022247023289313,LOW,Monitor,False
2026-05-05 13:22:53.698785,auth,0.4827584739254764,LOW,Monitor,False
2026-05-05 13:22:53.698785,payments,0.9882375543216222,LOW,Monitor,False
2026-05-05 13:22:53.698785,search,0.8264514852769176,LOW,Monitor,False
2026-05-05 13:22:53.698785,recommendation,0.6175456033423459,LOW,Monitor,False
2026-05-05 13:32:53.698785,auth,0.7849005088153989,LOW,Monitor,False
2026-05-05 13:32:53.698785,payments,0.6116195023974645,LOW,Monitor,False
2026-05-05 13:32:53.698785,search,0.6450927156172446,LOW,Monitor,False
2026-05-05 13:32:53.698785,recommendation,0.8027382867800443,LOW,Monitor,False
2026-05-05 13:42:53.698785,auth,0.9713355814449918,LOW,Monitor,False
2026-05-05 13:42:53.698785,payments,0.7940899558619833,LOW,Monitor,False
2026-05-05 13:42:53.698785,search,0.6815619478098844,LOW,Monitor,False
2026-05-05 13:42:53.698785,recommendation,0.5764586677763366,LOW,Monitor,False
2026-05-05 13:52:53.698785,search,0.9752248472365201,LOW,Monitor,False
2026-05-05 13:52:53.698785,recommendation,0.6331054943053769,LOW,Monitor,False
2026-05-05 13:52:53.698785,auth,0.7498372541811862,LOW,Monitor,False
2026-05-05 13:52:53.698785,payments,0.8810568758837813,LOW,Monitor,False
2026-05-05 14:02:53.698785,auth,0.7197883465235699,LOW,Monitor,False
2026-05-05 14:02:53.698785,payments,0.7285056145323341,LOW,Monitor,False
2026-05-05 14:02:53.698785,search,0.5760946620832263,LOW,Monitor,False
2026-05-05 14:02:53.698785,recommendation,0.7474884388838565,LOW,Monitor,False
2026-05-05 14:12:53.698785,auth,0.967827032512945,LOW,Monitor,False
2026-05-05 14:12:53.698785,payments,0.6651460127903521,LOW,Monitor,False
2026-05-05 14:12:53.698785,search,0.6868242389126773,LOW,Monitor,False
2026-05-05 14:12:53.698785,recommendation,0.7032130178115559,LOW,Monitor,False
2026-05-05 14:22:53.698785,auth,0.6160099581799019,LOW,Monitor,False
2026-05-05 14:22:53.698785,payments,0.8776430474668182,LOW,Monitor,False
2026-05-05 14:22:53.698785,search,0.5817104703110894,LOW,Monitor,False
2026-05-05 14:22:53.698785,recommendation,0.7672110090925883,LOW,Monitor,False
2026-05-05 14:32:53.698785,auth,0.49400576443435024,LOW,Monitor,False
2026-05-05 14:32:53.698785,payments,0.8257283461425025,LOW,Monitor,False
2026-05-05 14:32:53.698785,search,0.7224424290030118,LOW,Monitor,False
2026-05-05 14:32:53.698785,recommendation,0.7079413105402115,LOW,Monitor,False
2026-05-05 14:42:53.698785,auth,0.591099714661655,LOW,Monitor,False
2026-05-05 14:42:53.698785,payments,0.5480743981575154,LOW,Monitor,False
2026-05-05 14:42:53.698785,search,0.5790285209185608,LOW,Monitor,False
2026-05-05 14:42:53.698785,recommendation,0.8522526950153182,LOW,Monitor,False
2026-05-05 14:52:53.698785,auth,0.9127455781002902,LOW,Monitor,False
2026-05-05 14:52:53.698785,payments,0.8362885345861659,LOW,Monitor,False
2026-05-05 14:52:53.698785,search,0.6089750092313388,LOW,Monitor,False
2026-05-05 14:52:53.698785,recommendation,0.8192507133830975,LOW,Monitor,False
2026-05-05 15:02:53.698785,auth,0.5196781965819277,LOW,Monitor,False
2026-05-05 15:02:53.698785,payments,0.7646971185551845,LOW,Monitor,False
2026-05-05 15:02:53.698785,search,0.6647783437441562,LOW,Monitor,False
2026-05-05 15:02:53.698785,recommendation,0.8199652500155965,LOW,Monitor,False
2026-05-05 15:12:53.698785,auth,0.5268591364160796,LOW,Monitor,False
2026-05-05 15:12:53.698785,payments,0.6841186464313769,LOW,Monitor,False
2026-05-05 15:12:53.698785,search,0.6022550988343911,LOW,Monitor,False
2026-05-05 15:12:53.698785,recommendation,0.5866617197393958,LOW,Monitor,False
2026-05-05 15:22:53.698785,auth,0.7123069602856991,LOW,Monitor,False
2026-05-05 15:22:53.698785,payments,0.6794490023346346,LOW,Monitor,False
2026-05-05 15:22:53.698785,search,0.956635664825577,LOW,Monitor,False
2026-05-05 15:22:53.698785,recommendation,0.8237861739693499,LOW,Monitor,False
2026-05-05 15:32:53.698785,auth,0.6391129984076607,LOW,Monitor,False
2026-05-05 15:32:53.698785,payments,0.4455017952984651,LOW,Monitor,False
2026-05-05 15:32:53.698785,search,0.965092009493103,LOW,Monitor,False
2026-05-05 15:32:53.698785,recommendation,0.7287616788542928,LOW,Monitor,False
2026-05-05 15:42:53.698785,search,0.5881624921665656,LOW,Monitor,False
2026-05-05 15:42:53.698785,recommendation,0.6168576898365083,LOW,Monitor,False
2026-05-05 15:42:53.698785,auth,0.7586439762079398,LOW,Monitor,False
2026-05-05 15:42:53.698785,payments,0.8801551827807859,LOW,Monitor,False
2026-05-05 15:52:53.698785,auth,0.6670971797041615,LOW,Monitor,False
2026-05-05 15:52:53.698785,payments,0.6781805015198901,LOW,Monitor,False
2026-05-05 15:52:53.698785,search,0.5644002785881171,LOW,Monitor,False
2026-05-05 15:52:53.698785,recommendation,0.927844347335372,LOW,Monitor,False
2026-05-05 16:02:53.698785,auth,0.856923819738911,LOW,Monitor,False
2026-05-05 16:02:53.698785,payments,0.6419354325621504,LOW,Monitor,False
2026-05-05 16:02:53.698785,search,0.46549576992450936,LOW,Monitor,False
2026-05-05 16:02:53.698785,recommendation,1.0373694143430805,LOW,Monitor,False
2026-05-05 16:12:53.698785,auth,0.6713817998059642,LOW,Monitor,False
2026-05-05 16:12:53.698785,payments,0.4982571075052973,LOW,Monitor,False
2026-05-05 16:12:53.698785,search,0.5773369244093951,LOW,Monitor,False
2026-05-05 16:12:53.698785,recommendation,0.6857225083067435,LOW,Monitor,False
2026-05-05 16:22:53.698785,auth,0.729371176580979,LOW,Monitor,False
2026-05-05 16:22:53.698785,payments,0.42624154626914695,LOW,Monitor,False
2026-05-05 16:22:53.698785,search,0.8188809073574518,LOW,Monitor,False
2026-05-05 16:22:53.698785,recommendation,0.6167282016658533,LOW,Monitor,False
2026-05-05 16:32:53.698785,auth,0.5196367409011478,LOW,Monitor,False
2026-05-05 16:32:53.698785,payments,0.6077372047541687,LOW,Monitor,False
2026-05-05 16:32:53.698785,search,0.8190611332900396,LOW,Monitor,False
2026-05-05 16:32:53.698785,recommendation,0.8981560244983566,LOW,Monitor,False
2026-05-05 16:42:53.698785,search,0.4643673166851013,LOW,Monitor,False
2026-05-05 16:42:53.698785,recommendation,0.7577616868816164,LOW,Monitor,False
2026-05-05 16:42:53.698785,auth,0.6857631337865402,LOW,Monitor,False
2026-05-05 16:42:53.698785,payments,0.8475161925102892,LOW,Monitor,False
2026-05-05 16:52:53.698785,auth,0.8013414642770568,LOW,Monitor,False
2026-05-05 16:52:53.698785,payments,0.8386366076207709,LOW,Monitor,False
2026-05-05 16:52:53.698785,search,0.7338469528313726,LOW,Monitor,False
2026-05-05 16:52:53.698785,recommendation,4.08057012902573,HIGH,Scale up + restart service,True
2026-05-05 17:02:53.698785,auth,0.7430740727677281,LOW,Monitor,False
2026-05-05 17:02:53.698785,payments,0.7751749034845127,LOW,Monitor,False
2026-05-05 17:02:53.698785,search,0.6372786961873529,LOW,Monitor,False
2026-05-05 17:02:53.698785,recommendation,0.7579115377785359,LOW,Monitor,False
2026-05-05 17:12:53.698785,auth,0.6903266093280105,LOW,Monitor,False
2026-05-05 17:12:53.698785,payments,0.43602380961451365,LOW,Monitor,False
2026-05-05 17:12:53.698785,search,0.812879651322127,LOW,Monitor,False
2026-05-05 17:12:53.698785,recommendation,0.6900793152730842,LOW,Monitor,False
2026-05-05 17:22:53.698785,auth,0.7820198785020178,LOW,Monitor,False
2026-05-05 17:22:53.698785,payments,0.7118641848028311,LOW,Monitor,False
2026-05-05 17:22:53.698785,search,0.8979343033114162,LOW,Monitor,False
2026-05-05 17:22:53.698785,recommendation,0.7944356247118862,LOW,Monitor,False
2026-05-05 17:32:53.698785,search,0.8019191965594674,LOW,Monitor,False
2026-05-05 17:32:53.698785,recommendation,0.8766551773640248,LOW,Monitor,False
2026-05-05 17:32:53.698785,auth,0.6558166826379698,LOW,Monitor,False
2026-05-05 17:32:53.698785,payments,0.9371871346876999,LOW,Monitor,False
2026-05-05 17:42:53.698785,auth,0.8400064175185525,LOW,Monitor,False
2026-05-05 17:42:53.698785,payments,0.7551703733599201,LOW,Monitor,False
2026-05-05 17:42:53.698785,search,0.582171304097707,LOW,Monitor,False
2026-05-05 17:42:53.698785,recommendation,0.4096166099393794,LOW,Monitor,False
2026-05-05 17:52:53.698785,auth,0.7107450575847334,LOW,Monitor,False
2026-05-05 17:52:53.698785,payments,0.8347958718386248,LOW,Monitor,False
2026-05-05 17:52:53.698785,search,3.597794598530079,HIGH,Scale up + restart service,True
2026-05-05 17:52:53.698785,recommendation,0.6169504208240508,LOW,Monitor,False
2026-05-05 18:02:53.698785,auth,0.8660077309765233,LOW,Monitor,False
2026-05-05 18:02:53.698785,payments,0.5963654694254718,LOW,Monitor,False
2026-05-05 18:02:53.698785,search,0.9693325766724653,LOW,Monitor,False
2026-05-05 18:02:53.698785,recommendation,0.48458059937331577,LOW,Monitor,False
2026-05-05 18:12:53.698785,auth,0.588694834921187,LOW,Monitor,False
2026-05-05 18:12:53.698785,payments,0.836019447828906,LOW,Monitor,False
2026-05-05 18:12:53.698785,search,0.8175489758339245,LOW,Monitor,False
2026-05-05 18:12:53.698785,recommendation,0.8621535514764354,LOW,Monitor,False
2026-05-05 18:22:53.698785,auth,0.6183235355075242,LOW,Monitor,False
2026-05-05 18:22:53.698785,payments,0.9870705338297021,LOW,Monitor,False
2026-05-05 18:22:53.698785,search,0.6740935137442589,LOW,Monitor,False
2026-05-05 18:22:53.698785,recommendation,0.7088851236023731,LOW,Monitor,False
2026-05-05 18:32:53.698785,search,0.8380584791481183,LOW,Monitor,False
2026-05-05 18:32:53.698785,recommendation,0.858579115000977,LOW,Monitor,False
2026-05-05 18:32:53.698785,auth,0.46769624280573585,LOW,Monitor,False
2026-05-05 18:32:53.698785,payments,0.7421407261606396,LOW,Monitor,False
2026-05-05 18:42:53.698785,auth,0.8265599156306471,LOW,Monitor,False
